source,odkvar,dbvar,dbtable,15-Sep,16-May
ODK Forms,densiometer_sw_e,densiometer_e,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_center_n,densiometer_n,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_ne_n,densiometer_n,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_nw_n,densiometer_n,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_se_n,densiometer_n,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_sw_n,densiometer_n,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_center_s,densiometer_s,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_ne_s,densiometer_s,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_nw_s,densiometer_s,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_se_s,densiometer_s,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_sw_s,densiometer_s,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_center_w,densiometer_w,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_ne_w,densiometer_w,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_nw_w,densiometer_w,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_se_w,densiometer_w,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,densiometer_sw_w,densiometer_w,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,plotnum,subplot,eplot_subplot_woody_canopy,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
Database - Linking Variable,,tree_tax,eplot_woody_plant,,
ODK Forms,basal_circ_height,basal_circ_height,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,plotnum,subplot,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_branch_tree_photo,tree_branch_photo,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_leaf_tree_photo,tree_leaf_photo,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_multistem_numstems,tree_multistem_numstems,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_multistem_samesize_canopy_width,tree_multistem_samesize_canopy_width,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_multistem_samesize_circumference,tree_multistem_samesize_circumference,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_multistem_samesize_height,tree_multistem_samesize_height,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_multistem_samesize_numstems,tree_multistem_samesize_numstems,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_tree_tree_photo,tree_photo,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_singlestem_canopy_width,tree_singlestem_canopy_width,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_singlestem_circumference,tree_singlestem_circumference,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_singlestem_height,tree_singlestem_height,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_stembark_tree_photo,tree_stembark_photo,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_stems,tree_stems_class,eplot_woody_plant,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
Database - Pivot Variable,,tree_code,eplot_woody_plant,,
ODK Forms,subplot_tree_multistem_circumference,tree_multistem_circumference,eplot_woody_plant_stem,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
ODK Forms,subplot_tree_multistem_height,tree_multistem_height,eplot_woody_plant_stem,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
Database - Pivot Variable,,tree_multistem_stemid,eplot_woody_plant_stem,,
ODK Forms,subplot_tree_multistem_width,tree_multistem_width,eplot_woody_plant_stem,eplot_17_sep_2015_v1,eplot_15_may_2016_v1
Database - Linking Variable,,analyst_id,eplotsoils_lab,,
ODK Forms,analyst,analyst_first_name,eplotsoils_lab,,eplot_soil_lab_15_may_2016_v1
ODK Forms,analyst_first_name,analyst_first_name,eplotsoils_lab,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,analyst,analyst_last_name,eplotsoils_lab,,eplot_soil_lab_15_may_2016_v1
ODK Forms,analyst_last_name,analyst_last_name,eplotsoils_lab,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,country,country,eplotsoils_lab,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,data_entry_date,data_entry_date,eplotsoils_lab,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,landscape_no,eplot_no,eplotsoils_lab,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,eplot_no,landscape_no,eplotsoils_lab,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_barcode,barcode_id,eplotsoils_lab_weights,,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_barcode_alt,barcode_id,eplotsoils_lab_weights,,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_barcode,barcode_id,eplotsoils_lab_weights,,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_barcode_alt,barcode_id,eplotsoils_lab_weights,,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_barcode,barcode_id,eplotsoils_lab_weights,,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_barcode_alt,barcode_id,eplotsoils_lab_weights,,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_barcode,barcode_id,eplotsoils_lab_weights,,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_barcode_alt,barcode_id,eplotsoils_lab_weights,,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_coarse_dry_weight,coarse_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_coarse_dry_weight,coarse_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_coarse_dry_weight,coarse_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_coarse_dry_weight,coarse_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_fine_dry_weight,fine_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_fine_dry_weight,fine_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_fine_dry_weight,fine_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_fine_dry_weight,fine_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_moisture_tin_id,moisture_tin_id,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_moisture_tin_id,moisture_tin_id,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_moisture_tin_id,moisture_tin_id,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_moisture_tin_id,moisture_tin_id,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_restriction_depth,restriction_depth,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_restriction_depth,restriction_depth,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_restriction_depth,restriction_depth,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_restriction_depth,restriction_depth,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_sample_bag_label,sample_bag_label,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_sample_bag_label,sample_bag_label,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_sample_bag_label,sample_bag_label,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_sample_bag_label,sample_bag_label,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_tin_dry_weight,tin_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_tin_dry_weight,tin_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_tin_dry_weight,tin_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_tin_dry_weight,tin_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_50_80_total_dry_weight,total_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,s_80_100_total_dry_weight,total_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,subsoil_total_dry_weight,total_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
ODK Forms,top_total_dry_weight,total_dry_weight,eplotsoils_lab_weights,eplot_soil_lab_17_sep_2015_v1,eplot_soil_lab_15_may_2016_v1
Database - Pivot Variable,,soil_depth_class,eplotsoils_lab_weights,,
Database - Linking Variable,,sampler_id,eplotsoils_sample,,
Database - Linking Variable,,scribe_id,eplotsoils_sample,,
ODK Forms,composite_subsoil_texture,composite_subsoil_texture,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,composite_top_texture,composite_top_texture,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,country,country,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,eplot_no,eplot_no,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,landscape_no,landscape_no,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,ne_sub_restriction_depth,ne_sub_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,ne_top_restriction_depth,ne_top_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,nw_sub_restriction_depth,nw_sub_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,nw_top_restriction_depth,nw_top_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,sample_date,sample_date,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,sampler,sampler_first_name,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,sampler_first_name,sampler_first_name,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,sampler,sampler_last_name,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,sampler_last_name,sampler_last_name,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,scribe,scribe_first_name,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,scribe_first_name,scribe_first_name,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,scribe,scribe_last_name,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,scribe_last_name,scribe_last_name,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_50-80_restriction_depth,se_50_80_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_50-80_texture,se_50_80_texture,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_50-80_barcode,se_50_80_barcode,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_50-80_barcode_alt,se_50_80_barcode,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_80-100_restriction_depth,se_80_100_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_80-100_texture,se_80_100_texture,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_80-100_barcode,se_80_100_barcode,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_80-100_barcode_alt,se_80_100_barcode,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_subsoil_barcode,se_subsoil_barcode,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_subsoil_barcode_alt,se_subsoil_barcode,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_subsoil_restriction_depth,se_subsoil_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_top_restriction_depth,se_top_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_top_barcode,se_top_barcode,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_top_barcode_alt,se_top_barcode,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,survey_instrument,survey_instrument,eplotsoils_sample,,soils_eplot_sample_15_may_2016_v1
ODK Forms,sw_sub_restriction_depth,sw_sub_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,sw_top_restriction_depth,sw_top_restriction_depth,eplotsoils_sample,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms - Old Version,,ne_sub_texture,eplotsoils_sample,,
ODK Forms - Old Version,,ne_top_texture,eplotsoils_sample,,
ODK Forms - Old Version,,nw_sub_texture,eplotsoils_sample,,
ODK Forms - Old Version,,nw_top_texture,eplotsoils_sample,,
ODK Forms - Old Version,,se_subsoil_texture,eplotsoils_sample,,
ODK Forms - Old Version,,se_top_texture,eplotsoils_sample,,
ODK Forms - Old Version,,sw_sub_texture,eplotsoils_sample,,
ODK Forms - Old Version,,sw_top_texture,eplotsoils_sample,,
ODK Forms,se_50-80_moisture,moisture,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_80-100_moisture,moisture,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_subsoil_moisture,moisture,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_top_moisture,moisture,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_50-80_tin_fresh_weight,tin_fresh_weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_80-100_tin_fresh_weight,tin_fresh_weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_subsoil_tin_fresh_weight,tin_fresh_weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_top_tin_fresh_weight,tin_fresh_weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_50-80_tin_weight,tin_weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_80-100_tin_weight,tin_weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_subsoil_tin_weight,tin_weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_top_tin_weight,tin_weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_50-80_weight,weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_80-100_weight,weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_subsoil_weight,weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
ODK Forms,se_top_weight,weight,eplotsoils_weights,soils_eplot_sample_17_sep_2015_v1,soils_eplot_sample_15_may_2016_v1
Database - Pivot Variable,,soil_depth_class,eplotsoils_weights,,
Database - Linking Variable,,enumerator_id,farmfieldsoils,,
Database - Linking Variable,,hh_refno,farmfieldsoils,,
ODK Forms,country,country,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,sample_date,data_collection_date,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,district,district,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,enumerator,enumerator_first_name,farmfieldsoils,,ffs_15_may_2016_v1
ODK Forms,enumerator_first_name,enumerator_first_name,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,enumerator,enumerator_last_name,farmfieldsoils,,ffs_15_may_2016_v1
ODK Forms,enumerator_last_name,enumerator_last_name,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,eplot_no,eplot_no,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,hh_no,hh_no,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,landscape_no,landscape_no,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,number_of_fields,number_of_fields,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,region,region,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,selected_first_field,selected_first_field,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,selected_first_field_other,selected_first_field_other,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,selected_second_field,selected_second_field,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,selected_second_field_other,selected_second_field_other,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,survey_instrument,survey_instrument,farmfieldsoils,,ffs_15_may_2016_v1
ODK Forms,survey_type,survey_type,farmfieldsoils,,ffs_15_may_2016_v1
ODK Forms,ward,ward,farmfieldsoils,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
Database - Linking Variable,,field_no,farmfieldsoils_field_elegibility,,
ODK Forms,m1_a_1,a_1,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m2_a_1,a_1,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m3_a_1,a_1,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m4_a_1,a_1,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m5_a_1,a_1,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m6_a_1,a_1,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m7_a_1,a_1,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m8_a_1,a_1,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m1_a_2,a_2,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m2_a_2,a_2,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m3_a_2,a_2,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m4_a_2,a_2,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m5_a_2,a_2,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m6_a_2,a_2,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m7_a_2,a_2,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m8_a_2,a_2,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m1_a_3,a_3,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m2_a_3,a_3,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m3_a_3,a_3,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m4_a_3,a_3,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m5_a_3,a_3,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m6_a_3,a_3,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m7_a_3,a_3,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m8_a_3,a_3,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms - Old Version,,a_4,farmfieldsoils_field_elegibility,,
ODK Forms,m1_a_5,a_5,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m2_a_5,a_5,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m3_a_5,a_5,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m4_a_5,a_5,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m5_a_5,a_5,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m6_a_5,a_5,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
ODK Forms,m7_a_5,a_5,farmfieldsoils_field_elegibility,ffs_17_sep_2015_v1,ffs_15_may_2016_v1
